Èas od spuštìní[sec],"Water Temperature Sensor [°C]","In-car Temperature Sensor - Front [°C]","Teploty okolního vzduchu-senzor [°C]","Senzor výparníku [°C]","Fotosenzor na stranì øidièe [V]","Driver Air Mix Potentiometer [%]","Driver Direction Potentiometer [%]","Fotosenzor na stranì øidièe [V]","Passenger Air Mix Potentiometer [%]","Passenger Direction Potentiometer [%]","Senzor vlhkosti [%]","Potenciometr nasávání [%]","AQS Sensor kvality vzduchu [V]","Zadní potenciometr smíšeného vzduchu [%]","Zadním smìrový potenciometr [%]","Smìrový potenciometr-ventilátor øidiè [%]","Smìrový potenciometr-podlaha øidiè [%]","Smìrový potenciometr-odmlžování øidiè [%]","Console Air Direction Potentiometer - Mode [%]","Potenciometr smíšeného vzduchu v konzoly-teplota [%]","Spínaè potenciometru smíšeného vzduchu v konzoly [%]","Auto Defog Humidity Sensor [%]","Smìrový potenciometr  automat. odmlžení [%]","Duct Sensor - Driver Vent [°C]","Duct Sensor - Driver Floor [°C]","Snímaè rychlosti [km/h]","Senzor teploty chladící kapaliny motoru [°C]","Snímaè teploty v autì 2 [°C]","Compressor Operating Status","Duct Sensor - Console Vent [°C]","CO2 Sensor [ppm]","Dual Evaporator Sensor - Driver [°C]","Dual Evaporator Sensor - Passenger [°C]","Front Air Flow Potentiometer [%]","Rear Air Flow Potentiometer [%]","Duct Sensor - Passenger Vent [°C]","Duct Sensor - Passenger Floor [°C]","Duct Sensor - Console Floor [°C]","Console ON/OFF Potentiometer [%]","Rear Driver B-PILLAR Potentiometer [%]","Rear Passenger B-PILLAR Potentiometer [%]","Refrigerant Temp Sensor #1 [°C]","Refrigerant Temp Sensor #2 [°C]","2way Valve #1 Operating Status","2way Valve #2 Operating Status","3way Valve #1 Operating Status","3way Valve #2 Operating Status","Coolant Valve #1 Operating Status","HV PTC Operating Status","APT (Absolute Pressure) [kgf/cm2]","Battery Cool Valve (Evaporator) Operating Status","Battery Cool EXV (Electric expansion valve) Operating Status","Refrigerant Temp Sensor - EXV (Electric expansion valve) [°C]","APT (Absolute Pressure) - EXV (Electric expansion valve) [kgf/cm2]",
54.701000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","82.745758","4.998000","100.000801","83.922241","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","59.608318","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
54.952000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","77.647682","4.998000","100.000801","78.824158","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","72.549599","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
55.200000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","72.549599","4.998000","100.000801","73.726082","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
55.451000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","67.451523","4.998000","100.000801","68.627998","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
55.691000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","62.353439","4.998000","100.000801","63.529919","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
55.941000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","57.255360","4.998000","100.000801","58.039680","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
56.180000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
56.431000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
56.681000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
56.911000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
57.140000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
57.371000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
57.621000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","24.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
57.852000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.000000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
58.101000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.000000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
58.351000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.000000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
58.601000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.000000","23.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
58.852000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.000000","23.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
59.101000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.000000","23.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
59.332000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.000000","23.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
59.582000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.500000","23.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
59.832000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.500000","23.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
60.071000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.500000","23.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
60.301000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.500000","23.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
60.552000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.500000","23.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
60.801000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.500000","23.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
61.031000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.500000","23.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
61.280000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","25.500000","23.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
61.511000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.000000","23.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
61.741000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.000000","23.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
61.982000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.000000","23.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
62.231000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.000000","24.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
62.482000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.000000","24.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
62.732000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.000000","24.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
62.972000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.000000","24.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
63.212000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.000000","24.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
63.462000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.500000","24.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
63.701000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","84.314400","26.500000","24.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
63.932000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.500000","24.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
64.184000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.500000","24.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
64.432000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","84.314400","26.500000","24.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
64.694000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.500000","24.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
64.944000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.500000","24.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
65.193000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","26.500000","24.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
65.452000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.000000","25.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
65.703000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.000000","25.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
